url_length,domain_length,count_subdomains,has_ip_address,count_digits,count_special_chars,has_at_symbol,has_hyphen,uses_https,count_parameters,shannon_entropy,path_length,status
30,21,2,0,0,7,0,1,1,0,3.8695767463163944,1,0
51,15,1,0,0,9,0,1,0,0,3.9530021170359873,29,0
33,11,1,0,0,8,0,0,0,1,4.354852073838349,4,1
125,26,2,0,11,20,0,1,1,0,4.678963157893023,91,0
48,23,2,0,0,10,0,1,0,0,4.198934896284056,18,1
26,17,2,0,0,6,0,0,1,0,3.9500637564362093,1,0
45,18,2,0,0,7,0,0,1,0,4.197082818407666,19,0
51,18,2,0,0,9,0,1,0,0,4.194306165790042,26,0
27,18,2,0,0,6,0,0,1,0,3.85619629821938,1,0
70,16,2,0,6,11,0,1,1,0,5.168079981014334,46,1
30,23,2,0,0,5,0,0,0,0,4.006238928653389,0,0
58,15,1,0,1,11,0,1,0,0,4.1659298660341655,36,0
77,27,2,0,26,8,0,0,1,0,4.729412560890419,42,1
124,46,5,0,24,19,0,0,1,3,4.800329446461806,20,1
33,26,2,0,0,5,0,0,0,0,3.9912157102019847,0,1
45,18,1,0,4,7,0,0,0,0,4.497300040726041,20,1
23,10,1,0,0,5,0,0,0,0,3.9361804341297555,6,1
59,18,2,0,0,11,0,1,0,0,4.409865880046906,34,0
92,22,2,0,18,12,0,1,0,0,4.696245282812941,63,1
24,15,2,0,0,6,0,0,1,0,3.7406015629507228,1,0
30,21,2,0,0,6,0,0,1,0,4.031401845392171,1,0
56,22,2,0,0,9,0,0,0,0,4.10274578087187,27,0
37,28,3,0,0,7,0,0,1,0,4.026360459931185,1,0
62,34,2,1,10,13,0,0,0,0,4.712362141682181,21,1
54,46,4,1,9,11,0,1,0,0,4.307869622766846,1,1
33,25,2,0,0,7,0,1,0,0,4.066677073707229,1,0
35,16,1,0,0,6,0,0,0,0,4.057575159678481,12,1
39,12,1,0,0,8,0,0,0,1,4.2336188853070205,4,1
46,20,1,0,0,8,0,0,1,0,3.971734173768879,18,1
42,23,2,1,9,7,0,1,1,0,4.594465636961453,11,1
80,16,2,0,7,20,0,1,0,3,4.881198332810094,9,0
52,23,3,1,10,10,0,0,0,1,4.383064843833055,6,1
127,50,4,0,22,18,0,1,1,3,4.741412720105685,19,1
69,42,4,0,6,9,0,0,1,0,4.357654892278535,19,1
74,19,2,0,0,13,0,0,0,0,4.013027442304288,48,1
45,18,2,0,0,10,0,1,0,0,4.055648863372104,20,0
47,24,1,0,0,7,0,0,0,0,3.91429983189464,16,1
29,20,2,0,0,6,0,0,1,0,3.926272374139508,1,0
43,25,2,1,8,7,0,0,0,0,4.454766207938903,11,1
78,14,2,0,15,10,0,0,0,1,4.812404103611211,34,1
51,24,2,1,4,9,0,1,1,1,4.58399838110234,1,1
60,15,1,0,0,10,0,0,1,0,3.9896312216142285,37,1
26,17,2,0,0,6,0,0,1,0,3.796217602590056,1,0
77,23,1,0,21,7,0,0,0,0,4.7140855358051486,47,1
26,17,2,0,0,7,0,1,1,0,3.7192945256669785,1,1
67,54,2,0,0,7,0,1,1,0,4.136276041450471,5,1
29,16,1,0,0,7,0,0,0,0,3.7974676329840045,6,1
27,18,2,0,0,7,0,1,1,0,3.958229168669879,1,1
76,50,4,0,11,10,0,1,0,0,4.5949583962667395,19,1
28,20,2,0,0,6,0,0,0,0,3.753434386188785,1,0
55,13,2,0,5,12,0,1,0,0,4.219717615125918,35,0
23,15,2,0,0,6,0,0,0,0,3.9361804341297555,1,0
87,16,2,0,7,12,0,0,0,0,4.632896089671664,64,0
33,16,1,0,0,6,0,0,0,0,3.7754758472091443,10,1
40,16,1,0,0,6,0,0,1,0,4.027567157116928,16,0
35,26,2,1,3,6,0,0,1,0,4.207435516759525,1,1
44,18,2,0,6,8,0,0,0,0,4.397407619700921,19,0
50,15,2,0,2,11,0,1,1,0,4.216174630069641,27,0
49,24,1,0,0,8,0,1,1,0,4.170732548152689,17,1
85,31,2,0,0,15,0,1,1,0,4.140930909015926,46,1
145,17,2,0,14,31,0,1,1,7,5.001649454861718,25,1
47,39,2,0,0,6,0,0,0,0,4.175993372539952,1,0
34,16,2,0,0,7,0,0,1,0,3.9620315910594446,10,0
29,21,2,0,0,5,0,0,1,0,3.9523029776623857,0,0
51,16,1,0,10,10,0,0,0,0,4.319607332957949,28,1
55,20,2,0,0,9,0,0,1,0,4.058722106539131,27,0
33,12,2,0,0,7,0,0,0,0,3.725916088924304,14,0
27,18,3,0,0,7,0,0,1,0,3.930270372293455,1,0
21,13,2,0,0,6,0,0,0,0,3.5585186130489057,1,0
24,15,2,0,0,6,0,0,1,0,3.8239348962840563,1,0
33,16,3,0,1,8,0,0,0,0,4.043801694853791,10,1
162,15,2,0,34,22,0,1,1,4,5.447517353815201,14,1
37,22,2,0,0,6,0,0,0,0,4.013111135723805,8,0
238,23,2,0,46,28,0,1,0,3,5.032718743362464,103,1
19,12,2,0,0,5,0,0,0,0,3.471354487013928,0,0
57,22,2,0,0,9,0,0,0,0,4.1835344270007955,28,0
34,25,2,0,0,6,0,0,1,0,3.564685267402771,1,0
61,16,2,0,0,10,0,0,1,0,4.3704541918295465,37,0
124,46,5,0,21,19,0,0,1,3,4.7378406887049165,20,1
41,17,2,0,0,7,0,0,1,0,4.064392248309453,16,0
47,19,2,0,0,9,0,1,1,0,4.153007937189823,20,0
44,30,4,1,2,8,0,0,1,0,4.023948449120703,6,1
53,16,2,0,0,9,0,0,0,0,4.047396824736068,30,1
55,22,2,0,0,9,0,0,0,0,4.2927360229623455,26,1
47,28,2,0,1,9,0,1,0,0,4.3462061384974,12,1
49,31,2,1,7,9,0,1,0,0,4.319119161352678,11,1
41,14,1,0,0,7,0,0,0,0,4.006720834246031,20,0
41,11,1,0,0,7,0,1,0,0,4.168408407004341,23,1
501,25,2,0,72,26,0,0,0,1,5.8486904472188845,1,1
115,34,2,0,7,15,0,1,1,1,5.3407176082660985,64,1
29,16,2,0,0,6,0,0,1,0,4.004364184708142,5,1
67,28,2,0,0,9,0,0,0,0,4.245381176735653,32,0
30,11,1,0,0,5,0,0,1,0,3.7647351787255054,11,0
57,23,2,0,2,9,0,1,1,0,4.363616225360277,26,0
332,39,5,1,44,31,0,0,0,4,5.77260209076515,117,1
144,33,2,0,9,20,0,1,1,1,5.215001732903573,94,1
26,17,2,0,0,6,0,0,1,0,3.6902603909683838,1,0
34,25,2,1,1,6,0,0,1,0,3.936891797757288,1,1
34,18,2,0,0,7,0,0,0,0,4.035273502696888,9,1
33,24,3,0,0,7,0,0,1,0,3.937444876540854,1,0
26,16,1,0,0,5,0,0,0,0,3.997952698660691,3,1
78,16,2,0,8,15,0,1,1,0,4.658557949765055,54,0
44,16,2,0,0,9,0,0,0,0,3.8542227440216,21,1
40,32,2,0,0,6,0,0,0,0,3.975070520364181,1,0
95,18,2,0,7,13,1,1,1,1,4.945877387543208,3,1
39,22,1,0,4,8,0,1,0,0,4.352978424590446,10,1
30,23,2,0,0,5,0,0,0,0,4.173557262275185,0,0
37,10,1,0,1,8,0,0,0,0,4.1317695012795665,20,1
124,50,4,0,19,18,0,1,0,3,4.740559775036876,19,1
80,25,2,0,4,13,0,1,0,0,4.483581190126887,48,0
148,16,2,0,32,24,0,1,1,1,5.447317742476549,74,1
23,15,2,0,0,6,0,0,0,0,3.435755433941628,1,0
53,21,2,0,3,9,0,0,0,0,4.248606718829085,25,1
48,20,2,0,6,8,0,0,1,0,4.042481250360578,20,0
55,14,2,0,0,10,0,0,0,0,4.246748295453604,34,0
82,26,2,1,5,14,0,0,0,2,4.925843584907627,18,1
65,13,1,0,0,11,0,1,1,0,4.123012245237668,44,0
33,24,2,0,0,6,0,0,1,0,3.937444876540854,1,0
49,16,2,0,0,9,0,0,1,0,4.260858896612405,25,0
33,25,2,0,0,7,0,1,0,0,4.142138437212473,1,1
39,13,1,1,3,8,0,0,0,0,3.9259265776147125,19,1
61,18,1,0,6,11,0,1,0,0,4.356325861869316,36,1
86,36,2,1,2,13,0,1,0,0,4.252139208343316,43,1
106,18,1,0,11,15,0,1,0,0,4.546482866468435,81,0
28,20,2,0,0,6,0,0,0,0,3.7803946541231945,1,1
53,22,2,0,1,10,0,1,0,0,4.368692152349845,24,1
44,12,1,0,0,9,0,1,1,0,3.971160176469934,24,1
70,16,2,0,3,11,0,1,1,0,4.943658467520811,46,1
41,33,3,0,0,9,0,1,0,0,4.247557492317426,1,1
77,17,1,0,0,12,0,1,0,0,4.164860484165151,53,0
31,22,2,0,0,7,0,1,1,0,3.9377519554085865,1,0
79,11,2,0,6,16,0,0,0,1,4.605819159728778,58,1
32,23,2,0,0,6,0,0,1,0,3.8553377974034158,1,0
36,13,3,1,10,8,0,0,0,0,4.127986806877675,16,1
31,24,2,1,1,5,0,0,0,0,4.0022680844408445,0,1
117,42,4,0,20,18,0,0,0,3,4.742333731065469,20,1
65,39,4,1,20,11,0,1,1,0,4.418693490604955,18,1
64,36,2,0,0,10,0,1,0,0,4.194909571322961,21,0
40,23,4,0,0,9,0,0,0,0,4.168453957701921,10,0
39,16,2,0,0,6,0,0,1,0,4.060416641661804,15,0
40,21,3,0,0,10,0,1,0,0,3.9341837197791882,12,1
28,19,2,0,0,6,0,0,1,0,3.9407598325400888,1,0
38,31,2,0,0,5,0,0,0,0,3.9847696187067427,0,1
36,13,1,0,0,6,0,0,1,0,3.895638807527667,15,0
39,16,2,0,4,8,0,0,0,0,4.025930027099075,16,0
80,32,3,0,0,11,0,1,1,0,4.311079890369304,40,0
72,15,2,0,0,15,0,0,1,2,4.550433905134982,19,0
51,28,2,0,0,10,0,1,0,0,4.105495871417869,16,0
65,24,2,0,0,10,0,0,0,0,4.1430604604373595,34,0
83,14,1,0,1,15,0,1,1,0,4.281211648465453,61,0
36,28,1,0,0,5,0,0,0,0,4.117861029749888,1,1
30,15,1,0,0,6,0,1,0,0,3.6225797618424913,8,0
62,24,2,0,0,10,0,1,0,0,4.292749037956319,31,0
53,14,2,0,0,9,0,0,0,0,4.335949935491173,32,0
58,18,2,0,0,10,0,0,0,0,4.27710884906359,33,0
87,23,2,0,6,15,0,1,1,0,4.484546479669375,56,0
53,19,3,0,0,10,0,0,0,0,4.170461257506891,27,1
52,11,2,0,4,10,0,0,0,0,4.594979267076398,34,1
46,37,2,0,0,8,0,1,1,0,4.134990152123813,1,0
22,13,2,0,0,6,0,0,1,0,3.663532754804254,1,0
33,12,2,0,0,8,0,0,1,0,3.657289952363989,13,0
30,13,2,0,0,7,0,1,1,0,3.989898095464287,9,0
57,24,2,0,0,9,0,0,0,0,4.102272419180632,26,0
25,16,2,0,0,6,0,0,1,0,3.573660689688185,1,0
24,16,2,0,0,6,0,0,0,0,3.6572682296173893,1,0
62,23,2,0,0,9,0,0,1,0,4.064656950051862,31,0
128,50,4,0,18,19,0,1,1,3,4.823667892676774,20,1
29,13,2,1,1,7,0,0,0,0,3.9952378913808873,9,1
91,13,2,0,6,15,0,1,1,0,4.511478674014652,70,0
52,44,5,0,0,11,0,1,0,0,4.130271631761389,1,1
87,13,1,0,2,13,0,0,0,0,4.443539222022284,67,1
32,23,3,0,0,8,0,1,1,0,3.757048827786958,1,1
86,14,1,0,8,20,0,1,1,0,4.3033199442366135,64,0
44,24,2,0,0,8,0,1,1,1,4.217859107657963,1,1
40,13,2,0,0,8,0,0,0,0,4.106198332810095,20,0
263,15,2,0,47,34,0,1,1,4,5.666069256502518,9,1
36,17,1,0,0,7,0,0,0,0,4.016875695766563,12,1
30,21,2,0,0,7,0,1,1,0,3.964735178725505,1,0
82,18,3,0,8,15,0,1,0,0,4.49240498801119,57,0
37,25,2,1,8,7,0,0,0,0,4.270132081786695,5,1
27,14,1,0,0,6,0,0,0,0,3.7639657428240825,6,1
77,15,1,0,39,10,0,0,0,0,4.35539339926979,55,1
32,25,2,0,0,5,0,0,0,0,4.054229296672174,0,0
68,42,4,0,11,9,0,0,0,0,4.4971839370236095,19,1
23,15,2,0,0,6,0,0,0,0,3.7622673906514947,1,0
67,15,2,0,5,11,0,1,0,0,4.763725295440139,45,0
45,34,4,1,8,8,0,0,0,0,4.261095807768472,4,1
39,19,2,0,0,7,0,0,0,0,3.9065704878156495,13,0
32,8,1,0,4,9,0,0,0,1,3.9650182662886326,7,1
29,20,2,0,0,6,0,0,1,0,3.9783335811852645,1,0
29,16,1,0,0,7,0,1,0,0,4.0472990984266435,6,1
92,17,2,0,13,14,0,0,1,2,5.30819741770783,10,1
44,16,2,0,0,7,0,0,1,0,3.8427173479607686,20,1
31,23,2,0,0,6,0,0,0,0,3.8488846166291197,1,0
63,18,2,0,8,14,0,1,1,0,4.729607559466142,37,0
22,8,1,0,0,6,0,0,0,0,3.606936732175321,7,1
48,16,1,0,0,9,0,1,0,0,4.1551876989901,25,0
55,16,2,0,0,9,0,0,0,0,4.160295795414268,32,0
56,19,2,0,3,9,0,1,0,0,4.281892029821523,30,0
50,42,4,0,0,8,0,0,0,0,4.229275070710713,1,1
85,21,2,0,22,11,0,1,0,0,4.763654801440384,57,1
122,68,12,1,36,27,0,0,0,0,4.100579308264225,47,1
28,19,2,0,0,6,0,0,1,0,3.91379956460568,1,0
118,12,1,1,28,18,0,1,0,0,4.799915299953372,99,1
206,12,2,0,72,18,0,1,0,3,4.729631808071263,21,1
24,15,2,0,0,6,0,0,1,0,3.6572682296173893,1,0
78,37,2,0,0,10,0,0,0,0,4.254712361478291,34,1
58,40,4,1,3,11,0,1,0,0,4.277830296994045,11,1
45,12,1,0,3,8,0,0,0,0,4.252421151644845,26,0
20,12,2,0,0,6,0,0,0,0,3.6464393446710153,1,0
45,16,2,0,0,9,0,1,0,0,4.1744261515486905,22,0
100,17,2,0,7,18,0,1,0,0,4.440338191606638,76,0
129,18,2,0,11,20,0,1,1,3,4.841432031545146,59,1
84,10,1,0,5,15,0,1,1,1,4.451259911969211,20,0
97,11,1,0,5,18,1,1,1,2,4.701242838584813,28,1
51,17,1,0,0,8,0,0,0,0,4.039908068124803,27,1
37,15,2,0,0,8,0,0,0,0,3.9288026092707296,15,0
73,28,2,1,12,12,0,1,1,0,4.427915362097398,37,0
44,14,2,0,7,9,0,0,0,0,4.3542227440216,23,0
49,23,2,0,0,9,0,1,1,0,4.425635099084792,18,0
115,53,5,0,4,17,0,1,0,0,4.40178743503823,55,1
34,13,2,0,0,9,0,0,0,0,4.113362385992582,14,0
117,37,2,0,5,16,0,1,1,0,4.514673832510917,72,0
27,19,2,0,0,6,0,0,0,0,3.810081020521731,1,0
52,15,2,0,0,9,0,0,0,0,4.1428682093008815,30,0
88,22,2,0,5,15,0,1,0,0,4.450338654631443,59,0
126,50,4,0,21,18,0,1,0,3,4.732936468701682,19,1
556,25,2,0,198,68,0,1,1,10,5.110777178288812,54,0
44,20,2,0,0,7,0,0,0,0,4.10092167520963,17,0
24,16,2,0,0,6,0,0,0,0,3.7406015629507228,1,0
41,25,2,1,1,7,0,0,0,0,4.045980358012783,9,1
28,20,2,0,0,6,0,0,0,0,3.6995138503199656,1,0
56,20,2,0,3,10,0,1,1,0,4.432467092420265,28,0
26,18,3,1,2,7,0,0,0,0,3.997952698660691,1,1
54,17,2,0,0,9,0,1,0,0,4.2726819462874,30,0
86,22,3,0,24,12,0,1,0,1,5.102851527630876,34,1
19,11,1,0,0,4,0,0,1,0,3.5368867237421666,0,1
133,13,2,0,8,23,0,1,1,0,4.584145045631968,112,0
116,15,1,0,6,21,0,1,1,0,4.407793308876763,93,0
76,22,2,0,3,14,0,1,0,0,4.477934014824884,47,0
22,13,2,0,0,6,0,0,1,0,3.663532754804254,1,0
28,19,1,0,0,5,0,0,1,0,3.815410725242699,1,0
60,15,2,0,0,9,0,0,0,0,4.025756904931549,38,0
128,50,4,0,22,19,0,1,1,3,4.746118896491218,20,1
28,20,2,0,0,6,0,0,0,0,3.7979026896829473,1,0
66,47,4,0,0,10,0,0,0,0,4.235301840324247,12,1
71,20,2,0,3,11,0,1,0,0,4.257201749228001,44,0
126,50,4,0,22,18,0,1,0,3,4.895271642363833,19,1
132,16,2,0,6,12,0,0,1,1,5.383375841222496,24,1
72,23,2,0,0,11,0,1,1,0,4.16096384985767,41,0
71,18,3,0,11,13,0,0,0,0,4.0892303960047185,46,0
28,13,2,1,1,7,0,0,0,0,3.7439821538141276,8,0
69,24,2,0,0,12,1,0,1,1,4.38014212393496,13,1
24,15,2,0,0,6,0,0,1,0,3.6887218755408675,1,0
61,20,2,0,0,11,0,0,0,0,4.180439698702094,34,0
25,18,2,0,0,5,0,0,0,0,3.703465189601647,0,1
29,21,2,0,0,6,0,0,0,0,4.021268494903765,1,0
27,19,2,0,0,6,0,0,0,0,3.6023165585055525,1,0
50,21,2,0,3,8,0,0,0,0,4.227277761308516,22,1
219,13,1,0,48,26,0,1,1,3,5.00965811538591,91,1
25,14,1,0,0,6,0,0,0,0,3.813660689688185,4,1
37,17,2,0,0,7,0,0,1,0,4.0671651897778585,12,0
34,27,2,0,0,7,0,1,0,0,4.205109900073869,0,0
26,17,2,0,0,6,0,0,1,0,3.767183467891461,1,0
59,17,2,0,0,11,0,1,1,0,4.211399677596963,34,0
27,18,2,0,0,6,0,0,1,0,3.7262046313924566,1,0
27,18,2,0,0,6,0,0,1,0,3.8100810205217313,1,0
51,35,4,1,14,9,0,0,0,0,4.3903845971625906,9,1
70,17,2,0,0,11,0,1,1,0,4.1312189617597115,45,0
70,13,1,0,0,16,1,1,0,1,4.3092817252841416,25,1
35,20,2,0,0,8,0,1,1,0,4.054721860532484,7,0
127,15,2,0,14,16,0,1,1,0,5.542983998032435,104,1
31,14,1,0,0,5,0,0,0,0,3.8488846166291197,10,1
29,20,2,0,0,6,0,0,1,0,3.8833374604210067,1,0
39,31,2,1,3,6,0,0,0,0,3.9872178475009488,1,1
59,24,2,0,0,6,0,0,1,0,4.130808364000972,27,1
29,16,2,0,0,10,0,0,1,0,4.1162646156680225,1,0
127,50,4,0,17,18,0,1,1,3,4.810145444146634,19,1
34,25,2,0,0,6,0,0,1,0,3.9542473996920804,1,0
90,23,2,0,5,14,0,1,1,0,4.49446844752014,59,0
145,32,2,0,8,10,0,1,1,0,5.512138014177212,105,1
126,61,2,1,36,15,0,1,0,1,4.804827798690905,10,1
95,15,2,0,25,14,0,1,1,0,4.810836109403097,72,0
89,23,2,0,10,15,0,1,1,0,4.846410611969833,58,1
56,38,4,0,0,11,0,1,0,0,3.966686950278607,11,1
52,27,2,0,0,8,0,0,0,0,3.9976447672952387,18,0
24,16,2,0,0,6,0,0,0,0,3.5424812503605785,1,0
35,28,2,1,1,5,0,0,0,0,4.014438730983427,0,1
45,38,4,0,0,7,0,0,0,0,4.013423651596768,0,1
81,25,2,0,8,13,0,1,0,0,4.51284460881818,49,0
23,15,2,0,0,6,0,0,0,0,3.6211755429194716,1,0
127,50,4,0,26,18,0,1,1,3,4.856218006309019,19,1
57,15,2,0,0,11,0,1,0,0,4.2532566805277625,35,0
39,30,3,0,0,7,0,0,1,0,4.182336834024969,1,0
64,39,4,1,4,13,0,1,0,0,4.320967001462483,18,1
42,34,2,0,0,5,0,0,1,0,4.061976875613827,0,1
30,21,2,0,0,6,0,0,1,0,3.9232314287976204,1,0
48,15,2,0,0,9,0,1,0,0,4.087581188618506,26,0
49,30,2,0,0,7,0,0,0,0,4.499828405684786,12,1
67,22,2,0,0,10,0,0,0,0,3.98365570579103,38,1
24,15,2,0,0,6,0,0,1,0,3.9387218755408675,1,0
23,14,2,0,0,6,0,0,1,0,3.7622673906514947,1,0
68,35,4,1,2,10,1,0,0,0,4.54381744550434,26,1
40,20,2,0,0,7,0,0,0,0,3.9495817701478346,13,0
45,12,2,0,0,9,0,0,1,0,3.9142149083365423,25,0
70,45,4,1,17,12,0,1,1,0,4.59877690394829,17,1
29,15,1,0,0,5,0,0,1,0,3.741962789037908,6,1
56,16,2,0,6,11,0,1,1,0,4.472907494321881,32,0
132,16,2,0,6,13,0,0,1,1,5.356460361874999,24,1
70,18,2,0,8,11,0,0,1,0,4.437573868017657,44,0
115,19,2,0,17,15,0,1,0,0,4.65121052243983,89,1
19,12,1,0,0,5,0,1,0,0,3.681880802803401,0,1
123,5,1,0,23,24,0,1,1,4,4.962556926326701,7,1
42,17,2,0,1,9,0,1,0,0,4.39531020894716,18,1
34,15,2,0,0,7,0,0,1,0,4.043057694064252,11,1
25,17,2,0,0,5,0,0,1,0,3.7532696895151076,0,0
123,16,1,0,35,10,0,0,0,0,5.1233122741994075,100,1
79,31,2,0,0,14,0,1,1,1,4.283564578635093,33,1
29,20,2,0,0,6,0,0,1,0,3.952302977662386,1,0
80,16,2,0,0,16,0,1,0,0,4.352401301262619,57,0
57,12,2,0,6,12,0,0,0,1,4.493161453171751,24,0
61,27,2,0,8,11,0,1,1,0,4.447073510283902,26,1
32,22,2,0,0,6,0,0,0,0,4.069548827786958,3,1
102,17,2,0,6,22,0,1,1,0,4.402846451338797,77,0
81,22,2,0,4,13,1,0,1,1,4.556891479120283,20,1
86,10,1,0,15,12,0,1,1,0,4.823563662588293,68,1
32,25,2,0,0,5,0,0,0,0,3.9650182662886326,0,1
60,23,2,0,6,9,0,0,0,0,4.444413829577611,30,0
36,29,2,0,0,5,0,0,0,0,4.0514621540398,0,1
128,50,4,0,26,19,0,1,1,3,4.855992899271435,20,1
30,22,2,0,0,5,0,0,1,0,3.923231428797621,0,1
76,50,4,0,8,10,0,1,0,0,4.494280969235119,19,1
42,13,1,0,2,9,0,0,0,1,4.32672486320344,17,1
43,31,2,0,0,8,0,1,0,0,4.2374411389168944,5,0
70,21,2,0,0,10,0,1,0,0,4.480380474051224,42,0
30,21,2,0,0,6,0,0,1,0,4.072905595320056,1,0
45,16,2,0,0,8,0,0,1,0,3.8308515766806956,21,1
118,38,2,0,23,11,0,1,0,0,4.904759394291515,73,1
38,31,2,0,0,5,0,0,0,0,3.8232178953536478,0,1
33,25,2,0,0,6,0,0,0,0,3.9225895736416696,1,0
41,21,2,0,0,8,0,0,0,0,3.9459836392296155,13,1
26,17,2,0,0,6,0,0,1,0,3.5073801024236353,1,0
23,14,2,0,0,6,0,0,1,0,3.5883543471732335,1,0
18,11,2,1,1,5,0,0,0,0,3.503258334775645,0,0
40,16,2,0,0,6,0,0,1,0,4.156198332810095,16,0
29,22,2,1,1,5,0,0,0,0,3.9093680639438846,0,1
77,15,2,0,12,15,0,0,1,0,4.4177242492021085,54,0
33,25,2,0,0,6,0,0,0,0,3.9801694078807643,1,0
56,21,2,0,0,9,0,0,0,0,4.206484556133595,28,1
73,14,1,0,0,13,0,1,0,0,3.963013034646754,52,1
430,13,3,1,17,99,1,0,0,10,4.7147887327312095,10,1
33,24,2,0,0,6,0,0,1,0,3.873812589567827,1,0
45,29,2,1,22,7,0,0,0,0,4.394429141101805,8,1
41,16,2,0,0,7,0,0,1,0,3.9817868349457264,17,0
25,10,2,1,4,6,0,0,0,0,3.9434651896016457,8,1
23,15,2,0,0,6,0,0,0,0,3.414441303694973,1,0
15,6,1,0,0,5,0,0,1,0,3.32323142879762,1,0
40,18,2,0,0,8,0,0,0,0,4.106198332810094,15,1
73,18,2,0,0,14,0,1,1,0,4.256243184348911,47,0
22,13,2,0,0,6,0,0,1,0,3.572623663895164,1,0
33,14,2,1,5,6,0,0,1,0,4.392582755590971,11,1
66,13,2,0,10,12,0,1,0,0,4.556806097125364,46,1
25,17,1,0,0,5,0,0,0,0,3.8332696895151073,1,0
31,22,2,0,0,6,0,0,1,0,4.0022680844408445,1,0
24,15,2,0,0,6,0,0,1,0,3.8239348962840563,1,0
77,40,2,0,0,9,0,1,0,0,4.264773840455667,30,0
35,23,2,0,0,8,0,1,1,0,4.022000516883152,4,0
19,10,2,0,0,6,0,0,1,0,3.5368867237421666,1,0
34,25,2,0,0,6,0,0,1,0,4.043057694064253,1,0
58,14,2,0,8,10,0,1,1,0,4.894630943732275,36,0
33,24,2,1,8,6,0,0,1,0,3.861983513035609,1,1
24,16,2,0,0,6,0,0,0,0,3.9701755214643453,1,1
183,37,2,1,39,28,0,1,1,0,4.714626081758795,138,1
74,14,2,0,0,8,0,0,0,0,4.262290577086377,53,1
68,42,4,0,13,9,0,0,0,0,4.605578194625218,19,1
110,20,1,0,43,10,0,0,0,1,4.738864406129727,47,1
34,23,2,1,2,8,0,1,1,0,4.175123135113461,3,1
43,21,2,0,4,7,0,0,0,0,4.109306836490687,15,1
29,20,2,0,0,7,0,1,1,0,3.8573068568981284,1,0
56,31,2,0,0,9,0,1,0,0,4.251365137954618,18,0
219,12,2,1,85,20,0,1,1,3,4.715427872471568,33,1
23,14,1,0,0,6,0,1,1,0,3.7622673906514947,1,1
81,19,2,0,17,10,0,0,0,0,4.4629453004235335,55,1
43,22,2,0,0,7,0,1,0,0,4.19325196380317,14,0
25,16,2,0,0,6,0,0,1,0,3.943465189601646,1,0
25,17,2,0,0,7,0,1,0,0,3.9434651896016457,1,0
35,26,1,1,1,8,0,1,1,0,3.9217212310452396,1,1
52,17,1,0,4,10,0,1,0,0,4.272769892034793,28,0
52,16,2,0,10,9,0,1,0,0,4.426616045880948,29,1
26,17,2,0,0,6,0,0,1,0,3.950063756436209,1,0
234,25,2,0,85,20,0,0,0,3,4.869154036023015,36,1
29,22,2,0,0,5,0,0,0,0,3.8798938235206664,0,0
77,12,1,0,12,16,0,1,0,0,4.55845147749576,58,0
64,17,3,0,0,13,0,0,1,0,4.255488429816492,39,1
68,17,1,0,0,11,0,1,0,0,4.152345561265892,44,1
52,14,2,0,0,9,0,0,0,0,3.9478353352609514,31,0
35,14,2,0,0,7,0,0,0,0,4.090296503327814,14,0
34,22,1,0,0,6,0,0,0,0,3.917626443873359,5,1
51,23,3,0,1,10,0,0,0,1,4.444401999165797,7,1
55,10,2,0,0,11,0,1,0,0,4.381473923348459,38,1
63,34,1,0,0,8,0,0,0,0,4.417269210206362,22,1
99,25,3,0,1,19,0,1,0,0,4.710455009885623,67,0
52,22,3,0,2,11,0,1,1,0,4.375557929879917,22,0
35,27,2,1,2,6,0,0,0,0,4.207435516759525,1,1
71,22,2,0,4,11,0,0,1,0,4.362509753454243,41,0
37,18,1,0,0,6,0,0,0,0,4.1548709329626305,12,1
36,25,2,1,8,6,0,0,0,0,4.329239931817578,4,1
40,25,2,0,0,6,0,0,0,0,4.137326145256008,8,0
46,38,2,1,3,6,0,0,0,0,4.23477472746692,1,1
46,21,2,0,9,8,0,0,0,0,4.363038521594966,18,1
34,14,2,0,0,7,0,0,1,0,3.8221819586428727,12,0
59,21,2,0,0,11,0,1,1,0,4.174708202404073,30,0
27,18,2,0,0,7,0,1,1,0,3.763965742824082,1,0
44,24,2,0,0,7,0,0,1,0,4.265583322887732,12,1
23,14,1,1,3,6,0,0,1,0,3.7622673906514947,1,0
62,15,1,0,6,12,0,1,0,0,4.384837843513524,40,0
23,16,2,0,0,5,0,0,0,0,3.555533151426996,0,0
34,16,2,0,0,6,0,0,1,0,4.1162996057016965,10,0
24,16,2,0,0,6,0,0,0,0,3.605388542207534,1,0
23,14,2,0,0,6,0,0,1,0,3.6424896731661263,1,0
31,22,2,0,0,6,0,0,1,0,4.082597923010943,1,0
41,18,2,0,0,8,0,0,1,0,4.277926089825635,15,0
36,19,2,0,0,6,0,0,1,0,4.037844793048882,9,1
52,25,2,0,0,10,0,1,0,0,3.9764254779152344,20,0
130,31,2,0,10,20,0,1,1,1,5.271567909413487,82,1
34,18,2,0,0,8,0,1,1,0,4.124083797069061,8,0
109,16,2,0,9,20,0,1,0,0,4.5189919867360375,86,0
26,18,2,0,0,6,0,0,0,0,3.9500637564362093,1,0
18,9,1,0,0,5,0,0,1,0,3.572431251322119,1,0
34,17,1,0,4,7,0,1,0,0,4.113362385992582,10,0
18,9,2,0,0,6,0,0,1,0,3.30827083453526,1,0
